 -1156 , -15805,   1156 
 -1670 , -16062,    642 
  -128 , -16833,    642 
 -1156 , -14520,    899 
 -2441 , -19403,   4240 
 -2955 , -16319,   1156 
 -2955 , -16319,   1156 
 -3983 , -20174,   5782 
  1413 , -20945,   4497 
 -1670 , -21973,   1670 
 -1670 , -21459,   -385 
 -2441 , -22230,   -128 
 -2184 , -20431,   -128 
 -1413 , -19146,   -899 
  -642 , -17604,   -642 
  -899 , -16319,  -1156 
   128 , -16576,   -899 
   899 , -16319,   -642 
   642 , -15805,    128 
   899 , -15548,    642 
   385 , -14520,    128 
   899 , -13492,  -3726 
   128 , -11693,  -6296 
   128 , -10408,  -5268 
   385 ,  -9637,  -2184 
   128 ,  -8095,  -1927 
   899 ,  -8866,  -2698 
  -385 , -10151,   1927 
   128 , -12207,   2441 
  -128 , -14263,   -128 
 -2441 , -15034,   -899 
 -2955 , -16833,  -2184 
 -2955 , -17861,  -2184 
 -2698 , -17347,  -1413 
 -1413 , -16576,    642 
 -1156 , -15291,   1670 
  -642 , -13235,    128 
  -899 , -12721,    899 
  -642 , -14006,    899 
  -642 , -16319,   -128 
 -1670 , -16833,    642 
 -2184 , -16833,   1156 
 -7067 , -13749,  -2441 
 -7067 , -13749,  -2441 
 -2184 , -15034,  -1927 
 -1156 , -14520,   1670 
 -1156 , -16319,   2955 
 -1156 , -15548,   1670 
 -1413 , -15548,    642 
