 -1670 , -16319,    899 
 -1670 , -15805,   1156 
 -1156 , -15805,   1156 
 -1670 , -16319,   1156 
 -2184 , -15805,    899 
 -3469 , -15548,    642 
 -3469 , -15548,    642 
 -2955 , -16576,    899 
 -2698 , -16319,   1156 
 -3469 , -17347,   1413 
 -3983 , -18632,   1670 
 -3212 , -19146,   1156 
 -3212 , -19917,   1413 
 -2955 , -19917,   1156 
 -3469 , -19146,   1156 
 -1927 , -19146,    899 
 -1670 , -18632,   1413 
 -1670 , -17090,   1670 
  -642 , -17861,   1156 
  1156 , -17347,   1413 
   385 , -16062,   1156 
  1927 , -17090,    642 
  1670 , -17347,    128 
 -1670 , -17861,  -1156 
 -1413 , -18375,  -3212 
  -899 , -17090,  -3469 
  -899 , -14263,  -3469 
  -128 , -12207,  -4240 
   642 , -10922,  -4497 
  1413 ,  -9894,  -4497 
  1927 ,  -8609,  -3212 
  1927 ,  -9123,  -3212 
  1670 ,  -9380,  -3212 
  2441 , -10408,  -2441 
  3983 , -11179,  -1927 
  1927 , -11693,  -1927 
  -385 , -10922,  -1927 
   128 , -11693,  -1670 
   642 , -12721,  -1670 
   128 , -13492,  -1413 
  -385 , -15034,    128 
  -899 , -17604,   -128 
 -2698 , -18632,    385 
 -1927 , -19917,    642 
 -1927 , -20431,    385 
 -5525 , -24800,    642 
 -3212 , -18889,   -128 
 -1156 , -15034,   -128 
  -642 , -13235,    385 
  -642 , -13235,    385 
  -642 , -13235,    385 
  -642 , -13749,    899 
   385 , -12721,   2955 
 -1413 , -14263,   2698 
 -1156 , -16319,   1670 
  -642 , -15291,   1413 
