  -899 , -15805,   1413 
  -385 , -16062,   2955 
   385 , -16062,   2955 
   385 , -16062,   3212 
   899 , -16576,   4497 
 -1413 , -16833,   5268 
 -1413 , -16833,   5268 
 -3469 , -20174,   8866 
 -5782 , -23258,   3212 
 -3726 , -22744,  -4497 
  -385 , -21459,  -3212 
  -385 , -18889,  -2698 
 -1413 , -18632,  -3212 
 -2955 , -16062,   -128 
 -4497 , -14006,   2441 
 -6296 , -13235,   3469 
 -8352 , -14777,   -642 
 -6810 , -15034,    128 
 -6039 , -15805,  -2184 
 -5782 , -16576,  -4240 
 -5268 , -16319,  -3983 
 -5525 , -16319,  -6039 
 -4497 , -14777,  -6296 
 -4240 , -13235,  -9637 
 -2955 , -10408,  -6810 
 -6296 , -10151,  -9123 
 -5011 ,  -7838,  -5525 
 -5782 ,  -7067,  -7067 
 -4754 ,  -6039,  -7067 
 -3726 ,  -5525,  -6553 
 -2698 ,  -7581,  -9637 
 -1156 ,  -8352,  -6810 
 -1156 ,  -8866,  -7324 
 -1927 , -10151,  -5782 
 -1927 , -12207,  -5268 
 -1156 , -13492,  -3983 
 -1413 , -14777,  -4240 
 -1156 , -15805,  -5011 
  1156 , -14006,  -2955 
   128 , -13492,  -5011 
  -642 , -14520,  -4754 
   899 , -13492,  -3726 
   642 , -13235,  -5011 
   642 , -15034,  -4754 
  -385 , -15291,  -5268 
  -899 , -15034,  -3212 
 -3469 , -16062,   -385 
 -3726 , -16319,  -1413 
 -3726 , -16319,  -1413 
 -2184 , -16833,  -2441 
 -1413 , -16319,  -1927 
  -642 , -16319,  -2184 
   385 , -16319,  -3726 
   128 , -15805,  -2698 
  -128 , -16319,  -1156 
 -1156 , -16062,  -1927 
 -1927 , -16319,   -899 
 -1413 , -15805,   -642 
   128 , -15548,  -3726 
  -899 , -14777,  -2441 
  -642 , -14520,   -642 
  -642 , -13749,  -1413 
  3983 , -21459,   -899 
 -1156 , -16062,  -1156 
 -1670 , -15291,  -1670 
  -385 , -15291,  -1927 
 -1156 , -15034,  -2441 
  -899 , -15034,  -2184 
  -899 , -15034,  -2184 
  -899 , -14263,  -1670 
 -1156 , -20688,  -1927 
   128 ,  -5011,   -385 
 -4497 , -23772,   6296 
 -2184 , -12721,   1927 
