 -1413 , -15548,    385 
 -1670 , -15548,    642 
 -1670 , -15548,   1670 
 -1413 , -16319,   1156 
 -1927 , -16062,   -128 
  -128 , -17090,  -1927 
  -128 , -17090,  -1927 
   642 , -15548,  -3212 
 -1670 , -13235,  -1670 
 -1413 , -12978,  -1670 
  -642 , -14777,  -3726 
 -1156 , -18118,  -2184 
 -1156 , -15291,  -3212 
  -899 , -13749,  -6039 
   128 , -14777,  -4497 
   385 , -15548,  -5782 
 -1413 , -15548,  -5268 
 -1413 , -15548,  -5268 
  -128 , -15291,  -7067 
   642 , -15291,  -7324 
   128 , -17090,  -9380 
   128 , -18118, -10922 
  1156 , -18375, -10408 
   642 , -19146, -11693 
  -899 , -17604, -10665 
 -1927 , -14520, -10665 
 -2441 , -12721, -10408 
 -3469 , -11693,  -9380 
 -5525 , -10665,  -8095 
 -4497 , -11179,  -9380 
 -5525 ,  -7067,  -7838 
 -6810 ,  -3983,  -6810 
 -5525 ,  -8095,  -9894 
 -3983 ,  -6810,  -9380 
 -1927 ,  -9637, -11693 
 -2441 ,  -9123, -13235 
 -2698 ,  -5525, -12207 
 -1670 ,  -3983, -13492 
 -1927 ,   -642, -13749 
 -2184 ,   2955,  -9894 
 -1156 ,   -642,  -8866 
 -3983 ,  -1927,  -9123 
 -3983 ,  -3726,  -6296 
 -3469 ,  -8609,  -9380 
 -3469 ,  -7324, -10151 
 -1413 ,  -8609, -11179 
   128 ,  -7838, -15291 
  1670 ,  -5011, -14263 
  4240 ,  -6553, -13749 
  4497 ,  -5525, -16576 
  3726 ,  -4754, -11693 
  2184 ,  -7067, -11436 
   128 ,  -9894, -13492 
 -1670 , -14263, -10408 
 -1670 ,  -8352, -12464 
  -128 ,  -7324, -13492 
   899 ,  -6810, -12721 
  2698 ,  -7324, -13749 
  3469 ,  -7324, -13749 
  1927 ,  -6810, -13235 
  2698 ,  -4754, -13235 
  2955 ,  -5268, -13235 
  2698 ,  -7581, -12721 
  2184 ,  -8609, -11693 
  3726 , -11693, -10408 
  1927 ,  -7838, -12978 
  2184 ,  -9637, -10408 
  2955 , -11179, -11436 
  3469 ,  -9380, -12207 
  3726 ,  -7838, -11436 
  4240 ,  -8352, -12464 
  4497 ,  -7324, -13492 
  4497 ,  -9894, -11179 
  3983 ,  -9123, -10665 
  3726 , -10151, -10151 
  3726 ,  -9380, -10922 
  3983 ,  -8609, -11693 
  3726 ,  -8609, -11693 
  3726 ,  -8352, -11950 
  3212 ,  -8609, -11693 
  2698 ,  -9123, -12207 
  2955 ,  -8866, -11950 
  3726 ,  -8609, -11436 
  2955 ,  -8609, -11436 
  1927 ,  -8866, -12207 
  1670 ,  -9380, -11693 
  2184 ,  -9380, -11179 
  1927 ,  -9123, -11693 
  2441 ,  -8866, -11950 
  2441 ,  -8866, -11950 
  3212 ,  -8609, -11436 
  3469 ,  -8609, -11693 
  3212 ,  -8609, -11950 
  3212 ,  -8609, -11693 
  3469 ,  -8609, -11693 
  2955 ,  -9123, -11179 
  2955 ,  -9637, -10922 
  2441 ,  -9637, -11436 
  2441 ,  -9380, -11693 
  2184 ,  -9380, -11436 
  2184 ,  -9637, -10922 
  2184 ,  -9123, -11436 
  2441 ,  -9380, -10408 
  2698 ,  -7324, -11179 
   899 ,  -8095, -10408 
 -6810 , -16833, -14006 
 -1670 , -12721, -10408 
 -1156 , -12721,  -7067 
  -642 , -14263,  -5011 
  -899 , -16062,  -3726 
 -1156 , -15805,  -2955 
 -1156 , -15291,  -2698 
  -899 , -15034,  -2698 
 -1156 , -14520,  -2441 
 -1156 , -14520,  -2441 
 -1413 , -13492,  -1413 
 -1413 , -20431,   -642 
 -3469 , -32767,   8352 
 -1156 ,  -9123,    385 
 -1413 , -17861,    899 
