 -1156 , -15805,   1156 
  -385 , -16062,    642 
 -1670 , -16062,   -642 
  -128 , -15548,   1413 
 -1156 , -16062,    385 
  -642 , -15034,   -642 
  -642 , -15034,   -642 
   385 , -16576,  -1413 
  1670 , -17604,    128 
  1413 , -19917,   -642 
 -1156 , -19403,  -3983 
  1670 , -21202,  -1927 
  2955 , -21716,  -1413 
  1413 , -19403,  -4754 
  4240 , -18889,  -4240 
  6039 , -20431,  -3212 
  5782 , -18889,  -3469 
  4240 , -18375,  -2698 
  2441 , -18632,  -1413 
  2698 , -16833,    128 
  3212 , -13492,   1413 
  3726 , -10408,   1927 
  3983 ,  -7838,   2441 
  4240 ,  -7581,   2698 
  4754 ,  -8352,   3469 
  5011 ,  -7324,   3726 
  6553 ,  -7324,   1670 
  7838 ,  -8095,   1927 
  6810 ,  -7838,    385 
  8609 ,  -9380,   -642 
  9380 , -11950,    128 
  5782 , -12721,   -899 
  6553 , -13749,  -1670 
  8095 , -15548,    385 
  6039 , -15291,  -1156 
  4240 , -14520,    128 
  4497 , -15291,   -128 
  5525 , -15291,   2955 
  3726 , -13492,   1413 
  3726 , -13235,   1670 
  5011 , -13492,   3212 
  4240 , -25314,   3726 
  1156 , -15805,   2955 
  2441 , -12978,   3726 
  4240 , -12207,   4497 
  4754 , -14006,   4754 
  2698 , -13492,   3726 
  1156 , -12721,    899 
  1156 , -12721,    899 
 -2441 , -24543,  -5011 
  -899 , -20431,    385 
   385 , -15291,   -128 
  1156 , -15291,    642 
   128 , -15548,    642 
