  -899 , -16062,    899 
  -899 , -15805,    642 
 -1670 , -16062,   -385 
 -2184 , -16319,  -5525 
 -2441 , -15291,    642 
 -2441 , -15291,    642 
  1156 , -14006,   1670 
  2955 , -15034,   3212 
  -899 , -16062,   -128 
 -1413 , -15805,   -899 
 -1156 , -15805,  -1413 
 -1156 , -15291,   -899 
 -1156 , -16062,   -385 
  -642 , -15805,  -1413 
  -642 , -15291,  -2184 
 -1156 , -17090,  -1670 
  -899 , -15548,  -2184 
  -128 , -15291,  -1927 
   385 , -16319,  -1156 
  -385 , -15548,  -3212 
  -642 , -16062,  -3212 
  -642 , -14777,  -2698 
   128 , -16319,  -2698 
   385 , -15291,  -5268 
  2441 , -15548,  -5268 
  2955 , -14520,  -4497 
  2698 , -15034,  -3469 
  2184 , -15548,  -5525 
  2441 , -14777,  -6296 
  2698 , -14520,  -6810 
  2441 , -15805,  -5782 
  2698 , -14777,  -5782 
  4754 , -13749,  -5268 
  4754 , -14520,  -4754 
  4240 , -15034,  -3983 
  4497 , -15548,  -4754 
  5268 , -16062,  -5525 
  5011 , -16576,  -3983 
  5525 , -16833,  -2698 
  6296 , -15548,  -4240 
  3983 , -16833,  -2698 
  3726 , -16833,  -2955 
  4754 , -14263,  -4240 
  4240 , -13749,  -2955 
  4240 , -13235,  -1670 
  5525 , -12207,  -1927 
  5011 , -12207,  -1670 
  5525 , -11950,  -1156 
  5782 , -13235,   -385 
  6553 , -12978,   -899 
  7581 , -14006,   -899 
  8609 , -15291,  -1413 
  9123 , -16062,  -1670 
  7581 , -17604,    385 
  7581 , -16576,    128 
  6810 , -15291,   -128 
  5782 , -14263,  -1927 
  6039 , -11436,  -3726 
  5525 , -11436,  -1670 
  6810 ,  -9894,   -128 
  7067 ,  -9123,   1156 
  5268 , -10408,   2441 
  6296 , -11179,   1670 
  6810 , -12207,   1927 
  6553 , -14777,   2698 
  8866 , -13749,    128 
  9637 , -14777,  -2698 
  8352 , -16833,  -2955 
 10151 , -15805,  -3983 
 10151 , -15034,  -1413 
 10665 , -13492,  -1156 
 11179 , -11436,  -2955 
  7324 , -13235,    128 
  7838 , -10151,   -899 
  7324 ,  -7324,  -2955 
  3726 ,  -9380,    385 
  6039 ,  -9380,   -128 
  6039 ,  -9380,   -128 
  8352 ,  -8095,   1413 
  8095 , -10922,   2184 
  8609 , -11179,  -6810 
 10408 , -12978,  -2698 
