  -899 , -15548,   1156 
 -1156 , -15805,   2441 
 -1156 , -16062,   2441 
  -642 , -16319,   3212 
  -385 , -16833,   1670 
  -385 , -15034,   1156 
  -385 , -15034,   1156 
   385 , -17861,    128 
   642 , -20174,   -899 
   899 , -20688,   -642 
   899 , -20688,   -385 
   385 , -19917,   -899 
   385 , -18375,   -642 
  -128 , -17347,  -1670 
  -642 , -17090,  -2955 
 -1156 , -16576,  -3726 
 -1413 , -15034,  -4497 
 -1413 ,  -9637,  -3726 
 -2184 , -10408,  -4497 
  -899 , -11436,  -3212 
  -642 , -12721,  -3983 
  -899 , -13235,  -3469 
   128 , -14520,  -2441 
  -128 , -15548,  -2184 
   642 , -17347,  -1927 
   899 , -18632,  -2184 
  1156 , -19146,  -1670 
   385 , -18632,   -642 
   899 , -17347,   -385 
  1156 , -16576,   -642 
   642 , -15034,  -2441 
  1670 , -14777,   -642 
   385 , -14777,  -2698 
   899 , -15291,  -2184 
  1156 , -15548,  -2184 
   642 , -16062,  -2441 
   899 , -16576,  -1413 
   642 , -16062,   -899 
   899 , -15291,   -385 
   642 , -14263,  -1413 
  1156 , -13749,   -642 
   899 , -14006,   -899 
   899 , -14263,   -899 
   385 , -15291,  -1156 
   128 , -15291,  -1413 
  2184 , -21973,    899 
 -1156 , -15805,   -642 
  -385 , -15548,  -1156 
 -1927 , -16319,   -642 
 -1156 , -15805,   -385 
  -899 , -16062,   -128 
 -1156 , -15291,   -899 
 -1413 , -15548,    128 
 -1413 , -15548,    128 
  -642 , -15291,   -642 
 -1670 , -15805,    642 
 -1670 , -15548,    642 
 -1413 , -15548,    128 
 -1927 , -15805,    128 
