  -128 , -15805,    128 
 -1413 , -15805,   1670 
  -385 , -15548,   -642 
 -1156 , -16062,    642 
 -1670 , -16833,  -2184 
  1413 , -18632,  -1413 
  1413 , -18632,  -1413 
  3212 , -20431,  -5268 
  3469 , -22230,  -1413 
  -128 , -22487,  -3469 
   128 , -21459,   -642 
  2441 , -19146,  -1927 
  3726 , -16833,  -6553 
  5011 , -16319,  -6810 
  8095 , -15805,  -7581 
 10151 , -17604,  -6810 
  6810 , -16576,  -6296 
  5525 , -15548,  -5525 
  7324 , -16062,    128 
  3726 , -11693,   -128 
  4754 ,  -8352,    899 
  6810 ,  -7581,   3983 
  2441 ,  -3212,   2955 
  1670 ,  -2955,    642 
  4240 ,  -6039,   3469 
  2184 ,  -6296,   1413 
  5782 ,  -7838,   -128 
  8352 ,  -9894,   -385 
  8609 , -10922,  -1927 
  8352 , -12721,  -3212 
  8095 , -15034,  -2955 
  8609 , -16062,  -3212 
  6810 , -16833,  -2698 
  7324 , -17861,  -1670 
  6039 , -17347,   -385 
  3983 , -15034,  -1156 
  4497 , -12721,   1413 
  3983 , -11436,   1927 
  2698 , -16062,   3212 
  1670 , -15291,   2441 
  1670 , -15291,   2441 
  1927 , -16319,   2955 
  3983 , -18118,   4497 
   899 , -16062,    128 
 -3726 , -19660,   1413 
  -128 , -16319,    385 
