  -899 , -15805,   1413 
 -1927 , -15548,   1413 
 -1156 , -15548,   2441 
 -2955 , -15291,   2698 
 -1670 , -16319,   1156 
 -1413 , -15805,   3212 
 -1413 , -15805,   3212 
 -1927 , -14520,   3726 
 -3212 , -19917,   6810 
 -3726 , -14777,   3983 
 -5268 , -14777,    899 
 -5525 , -16319,   1413 
 -4240 , -18632,   -128 
 -8352 , -19403,   4240 
 -7324 , -19146,   5782 
 -4754 , -18375,   2184 
 -8609 , -16833,   1670 
 -5782 , -16319,   -128 
 -4754 , -18375,   1156 
 -6810 , -20174,   2698 
 -3983 , -21716,  -1927 
 -4240 , -18632,   1927 
 -1670 , -16576,  10151 
  1927 , -12721,    385 
  -642 , -13492,  -3469 
 -3726 , -12978,  -3983 
 -5782 , -11179,  -5525 
 -1670 , -16833,  -1413 
 -6296 , -15805,   3726 
 -3983 , -12721,  -2441 
 -2698 ,  -8866,  -9123 
 -5268 , -10408,  -1413 
 -1413 , -11950,    642 
 -4240 , -12464,  -6296 
 -6553 , -14520,  -4754 
 -5268 ,  -9637,  -3212 
 -2698 , -11950,  -7067 
 -3469 , -12207,   2955 
  3212 , -15034,   3469 
  4240 , -17347,    385 
  -899 , -14777,   2955 
 -3726 , -10151,   -899 
 -1927 , -13235,  -8609 
 -3212 , -16576,  -1413 
 -3726 , -15548,   1927 
  -899 , -10665,   4754 
  -128 , -12207,   -899 
  1927 , -32767,  12207 
 -8866 , -17604,    385 
 -1413 , -14520,   1670 
 -1413 , -14520,   1670 
 -1156 , -16319,   2441 
 -2955 , -18118,   -128 
  -128 , -18889,   3469 
 -2441 , -15034,   -128 
 -1413 , -15805,   1927 
