  -899 , -16062,   1156 
  -899 , -16062,   1670 
  -385 , -15805,   1670 
  -128 , -16319,   2441 
  -385 , -15805,   2441 
  -385 , -16576,   2955 
  -385 , -16576,   2955 
  -642 , -16833,   2698 
  -385 , -17347,   2955 
   128 , -17604,   2955 
  -385 , -17861,   2441 
  -385 , -17861,   2955 
  -128 , -17861,   3469 
  -385 , -17861,   2698 
  -385 , -18375,   2441 
  -385 , -18118,   2698 
  -899 , -18375,   2955 
 -1413 , -18375,   2184 
 -1670 , -17604,   2184 
 -1670 , -17604,   1927 
 -1670 , -16576,   2184 
 -2441 , -16576,   1413 
 -2441 , -16062,   1670 
 -2698 , -15291,   1670 
 -3469 , -14777,   1670 
 -3212 , -14520,   1670 
 -2698 , -14263,   2184 
 -2955 , -14777,   1413 
 -3726 , -14777,    899 
 -3726 , -15291,   1413 
 -3726 , -14777,   1927 
 -4240 , -14006,   1413 
 -4754 , -13749,   1413 
 -6039 , -13235,   1670 
 -5011 , -12721,   1156 
 -5011 , -12464,   2184 
 -5268 , -12721,   2441 
 -5525 , -13235,   1156 
 -4754 , -13235,   1927 
 -4240 , -13235,   2441 
 -3983 , -14006,   2184 
 -4754 , -14520,   1413 
 -3469 , -14777,   1670 
 -2698 , -15291,   1413 
 -2955 , -15034,   1156 
 -1670 , -15291,    642 
 -1413 , -15034,   1156 
 -2441 , -15805,    899 
 -1927 , -15548,   1413 
 -1670 , -15805,   1413 
 -2441 , -15548,    899 
 -3212 , -15805,   1927 
 -1670 , -15548,    899 
 -1156 , -15805,    642 
 -1156 , -16062,    642 
 -1156 , -16062,    899 
 -2441 , -16576,   1413 
 -2441 , -16319,    385 
 -2184 , -16062,    899 
 -1670 , -15034,   1413 
 -2441 , -15548,   1670 
 -1413 , -16319,    385 
 -1413 , -16576,   1413 
 -1927 , -16833,    385 
 -1413 , -16319,    128 
 -1927 , -15805,   1413 
 -2441 , -15291,   1413 
 -2441 , -15291,   1413 
 -1927 , -15291,   1156 
  4240 , -25057,  -1156 
   128 , -18889,    128 
  -899 , -15805,   1156 
 -1156 , -16062,    899 
