  -128 , -15805,    642 
   385 , -15805,   1156 
  3469 , -15548,    642 
 -1156 , -15034,   2441 
 -1413 , -15805,   2698 
 -1670 , -15291,   2955 
 -1670 , -15291,   2955 
 -3212 , -16062,   2955 
 -3212 , -15291,   1413 
 -4497 , -15034,    128 
 -5011 , -16576,    128 
 -4497 , -16062,   -642 
 -5268 , -15805,   -128 
 -6553 , -17090,    642 
 -7324 , -17090,    899 
 -7067 , -18632,    899 
 -5782 , -18118,   2184 
 -6296 , -17347,   1156 
 -5525 , -15548,   1156 
 -4497 , -13492,   1670 
 -3983 , -13749,   1156 
 -3212 , -13235,    642 
 -3469 , -14263,    899 
 -3983 , -14777,   1413 
 -3726 , -16062,    899 
 -4240 , -16833,   1156 
 -5011 , -17861,    642 
 -4754 , -18889,   -899 
 -6039 , -18632,    128 
 -5525 , -18889,  -1413 
 -4754 , -18889,  -3212 
 -4497 , -17347,  -2698 
 -5011 , -16062,  -2955 
 -5011 , -16062,  -2955 
 -2698 , -15548,  -5011 
 -2184 , -13235,  -5525 
 -2955 , -11693,  -5268 
 -1156 , -10922,  -6810 
 -1670 ,  -9894,  -7581 
