 -2184 , -16062,   1156 
 -2698 , -16319,   1927 
 -2698 , -16062,   1670 
 -2441 , -15805,   1413 
 -3212 , -16062,   1156 
 -1670 , -15548,    642 
 -1670 , -15548,    642 
 -1670 , -15805,   -642 
 -1927 , -15034,    642 
  -642 , -15291,    899 
  -385 , -15291,   2441 
 -2184 , -16319,   2441 
 -2441 , -16319,   2698 
 -2955 , -15805,   2441 
 -3983 , -15548,    899 
 -4240 , -15034,    642 
 -3983 , -15548,   1156 
 -3726 , -15805,   1156 
 -3726 , -16062,   1156 
 -3726 , -16833,   3212 
 -2441 , -16576,   2955 
 -2698 , -17090,   1927 
 -3469 , -16833,   1156 
 -2955 , -16062,    128 
 -2441 , -15805,    642 
 -3469 , -15548,   1156 
 -3469 , -16319,   1927 
 -2955 , -15805,   1413 
 -3726 , -16062,    642 
 -4754 , -15805,    642 
 -3983 , -15034,   -385 
 -3469 , -14777,  -1156 
 -4497 , -15291,    642 
 -3212 , -14777,    385 
 -2698 , -15291,    128 
 -2698 , -15805,   -128 
 -2441 , -16062,   -899 
 -1927 , -15805,  -1927 
 -1927 , -15805,  -2955 
 -3212 , -15291,  -1670 
 -2955 , -15291,  -1927 
 -2184 , -14777,  -2184 
 -2955 , -14520,  -1670 
 -3726 , -14520,   -899 
 -3212 , -14520,  -1413 
 -2698 , -14520,  -2441 
 -4240 , -15548,  -2184 
 -2955 , -15291,  -3212 
 -2955 , -15805,  -3726 
 -3726 , -16319,  -3469 
 -2955 , -16062,  -3726 
 -1927 , -15291,  -3983 
 -3983 , -15291,  -2955 
 -1927 , -14520,  -3212 
 -1670 , -13492,  -4497 
 -3212 , -14006,  -3983 
 -3983 , -13235,  -4240 
 -2441 , -12978,  -4497 
 -3726 , -14006,  -3469 
 -4754 , -15034,  -2184 
 -1670 , -14777,  -3983 
 -2698 , -15548,  -3469 
 -4497 , -16062,  -4240 
 -2441 , -15548,  -6039 
 -2441 , -16062,  -5525 
 -3726 , -16319,  -5268 
 -2698 , -16319,  -6296 
 -1927 , -15034,  -6039 
 -2955 , -14777,  -3983 
 -1927 , -13492,  -4754 
 -2184 , -12464,  -5011 
 -2955 , -12721,  -3983 
 -3726 , -12464,  -4240 
 -2441 , -12721,  -5525 
 -2184 , -12207,  -6553 
 -6296 , -13749,  -2955 
 -1927 , -12978,  -5268 
  -642 , -14263,  -7067 
 -5011 , -16833,  -4754 
 -1927 , -15548,  -6039 
 -1156 , -15291,  -7067 
 -3726 , -15548,  -6296 
 -3212 , -15805,  -5782 
 -1413 , -14006,  -6810 
 -4754 , -14006,  -6296 
 -4240 , -12978,  -6039 
 -1156 , -11950,  -7067 
 -4754 , -12978,  -6296 
 -5011 , -13235,  -5525 
  -385 , -11950,  -6039 
 -4497 , -13235,  -4240 
 -2698 , -14520,  -5525 
  -642 , -14263,  -7581 
 -5011 , -15548,  -5782 
 -2955 , -14263,  -7838 
 -2441 , -13749,  -8352 
 -4497 , -14006,  -6039 
 -2441 , -13235,  -5782 
 -1413 , -12721,  -6810 
 -3726 , -13492,  -6296 
 -2698 , -13235,  -6296 
 -1670 , -12978,  -6810 
 -5268 , -13749,  -6296 
 -2955 , -13235,  -7324 
 -2441 , -12978,  -7581 
 -7067 , -13749,  -5782 
 -3212 , -13749,  -7067 
 -2955 , -13235,  -8352 
 -6039 , -15034,  -5782 
 -1413 , -13235,  -8095 
