 -1413 , -16062,   1156 
  -899 , -16319,   1156 
 -1670 , -15034,   1670 
 -1927 , -16319,    128 
 -2184 , -16833,   1927 
 -2184 , -16576,    128 
 -2184 , -16576,    128 
 -2441 , -16319,   4240 
 -3726 , -17347,   1927 
 -3983 , -14263,   1156 
 -3726 , -11436,    385 
 -4754 , -14520,   2184 
 -5782 , -17347,   5782 
 -4240 , -14777,   3469 
 -4497 , -17861,   -128 
 -8352 , -16319,   2184 
 -8095 , -17090,    899 
-11179 , -20688,   2184 
 -9380 , -17861,   1670 
 -9637 , -18375,   2955 
 -8866 , -18632,   1413 
 -8095 , -16062,   1413 
 -8352 , -16833,   2698 
 -5011 , -17604,   1156 
 -4497 , -17347,   1670 
 -1413 , -14263,    385 
  -642 , -13235,   -128 
 -2955 , -14777,  -3469 
 -4240 , -16833,  -2184 
 -1156 , -13492,  -3212 
  1413 , -11950,  -1413 
  2441 ,  -9894,  -7324 
  2184 ,  -7067,  -8609 
  -385 ,  -9637,  -7324 
  -385 , -12721,  -8095 
 -3212 ,  -9894,  -6553 
 -3983 ,  -9637,  -6296 
 -8095 ,  -9380,  -8609 
 -6296 , -11950,  -9123 
 -3212 , -13235,  -7067 
 -2184 ,  -8609,  -4497 
  -128 ,  -8866,  -1670 
  -385 , -12721,  -1413 
 -3469 , -14777,   -128 
 -3726 , -14777,  -5268 
 -1156 , -15034,  -1927 
  -642 , -22230,   2184 
  2955 , -22487,   7067 
 -4240 , -14263,  -2698 
 -3726 ,  -7581,  -5268 
  -899 , -14006,  -7067 
 -2184 , -16319,  -1156 
 -4240 , -15291,   3469 
 -2955 , -17604,   -899 
 -5525 , -17090,  -1413 
 -5011 , -14777,  -4497 
 -4754 , -14263,  -6810 
 -3983 , -14006,  -2955 
 -2441 , -14263,  -5525 
 -2441 , -14263,  -4754 
 -1670 , -14006,   -899 
 -2441 , -15291,  -1927 
 -4754 , -16833,  -2698 
 -5525 , -16062,  -1927 
 -6553 , -16319,  -4240 
 -3983 , -15034,  -5525 
 -1927 , -14520,  -3983 
 -3212 , -10665,   1413 
  1670 ,  -8352,   3212 
   642 , -12464,   2184 
 -2698 ,  -6810,    385 
 -4754 , -12978,  -2184 
 -6553 , -17347,  -1670 
 -6810 , -16833,  -1670 
 -3469 , -13492,  -1156 
 -3469 , -13492,  -1156 
  4754 , -12207,   2184 
  -128 , -17090,   6039 
 -6296 , -11436,  -5011 
 -9637 , -17861,  -5011 
 -1156 , -17604,   3469 
