 -2184 , -15548,   1156 
 -1927 , -15805,   -385 
 -3469 , -16576,   -128 
  -642 , -16833,   3469 
   899 , -16833,   2441 
 -1670 , -17861,   3469 
 -1670 , -17861,   3469 
  1156 , -20688,   1413 
  -899 , -21973,  -1927 
   385 , -20174,    128 
  2698 , -18375,   3983 
 -2441 , -22487,    385 
 -1156 , -19917,   1413 
  -642 , -18375,   1413 
 -2184 , -17604,  -1156 
 -2184 , -17347,  -1927 
 -2441 , -16833,  -1156 
 -2441 , -14263,   -899 
 -2441 , -14263,  -3212 
 -2698 , -14520,  -5268 
 -1413 , -12207,  -4497 
 -1413 , -14520,  -3469 
 -4240 , -16319,  -4240 
 -2184 , -10922,  -2184 
  -385 ,  -9894,  -3726 
 -2955 , -11693,  -6553 
 -2441 , -11950,  -2441 
 -1927 , -12721,   -642 
 -2698 , -12207,  -4240 
 -1670 , -10665,  -4497 
 -2441 ,  -9380,    128 
  -899 , -10408,   -899 
 -1670 , -13492,  -2955 
 -2184 , -13235,   -899 
  -642 , -12464,    385 
   128 , -14520,  -2184 
  -899 , -15291,  -2955 
  -642 , -15291,  -1156 
 -1670 , -15034,   1927 
   128 , -13749,   1927 
  -899 , -16833,   -642 
 -1156 , -17604,   -385 
   899 , -15548,   1670 
  -385 , -18889,    128 
 -1670 , -19146,   -128 
   128 , -16833,    642 
   128 , -14263,   2184 
 -1670 , -15548,    128 
 -1670 , -16319,   -128 
  -385 , -14520,   2955 
   128 , -16833,   2184 
 -2698 , -25571,  -2441 
 -2698 , -25571,  -2441 
  -385 , -16833,   1927 
 -1413 , -15291,   1927 
 -1413 , -16319,    385 
 -2184 , -15291,    642 
   385 , -14263,   2184 
