 -2698 , -16062,    899 
 -2184 , -16062,    899 
 -1670 , -16319,   -128 
 -1413 , -16062,   -128 
 -1670 , -15805,    128 
 -2698 , -16576,    899 
 -2698 , -16576,    899 
 -2441 , -17347,   1413 
 -2955 , -19403,   2955 
 -3212 , -20945,   1156 
 -3212 , -22487,   2184 
 -2441 , -22230,   1156 
 -1927 , -21459,   1413 
 -1156 , -20431,   1927 
  -385 , -20945,   2955 
  1927 , -20945,   2955 
  2698 , -20174,   2955 
  2698 , -18375,   2184 
  4497 , -16576,   1156 
  6296 , -14006,    128 
  5011 , -12207,    642 
  3212 , -11436,    385 
  3983 , -10922,   -385 
  5782 ,  -8609,   -128 
  5268 ,  -7324,   1413 
  7581 ,  -7838,   2698 
  8352 ,  -8095,   2698 
  6553 ,  -7838,   3726 
  6553 ,  -9123,   4497 
  6553 ,  -9123,   4497 
  -128 , -15805,    899 
 -1670 , -16062,    385 
 -1670 , -15805,    385 
  -385 , -15291,    128 
 -1927 , -16319,    899 
