 -1670 , -15805,    642 
 -1670 , -16319,   1156 
 -2698 , -15291,    899 
 -1927 , -15548,   1413 
 -1156 , -16833,   1670 
 -1927 , -17604,   1670 
 -1927 , -17604,   1670 
 -2698 , -18375,   1670 
 -2441 , -20431,   1927 
 -2698 , -21459,   2441 
 -2698 , -22487,   2955 
 -2441 , -23258,   2955 
 -1670 , -23772,   3469 
  -899 , -23258,   3212 
  1156 , -22230,   1670 
  1927 , -19660,    642 
  3212 , -16319,    899 
  3212 , -13492,   1413 
  5525 , -11693,    642 
  7838 ,  -9380,   1670 
  7838 ,  -7581,   2955 
  6553 ,  -7324,   2441 
  4497 ,  -7581,   1670 
  5268 ,  -8609,   -128 
  6296 ,  -8095,   -385 
  5782 ,  -9894,   1927 
  7581 ,  -9637,    128 
  7324 ,  -9380,   2698 
  7581 , -10922,   3212 
  8095 ,  -9894,   2441 
  6553 , -10151,   5011 
  5268 , -10922,   3469 
  3212 , -11179,   1413 
  1413 , -12207,   3212 
  1413 , -12978,   1927 
   642 , -14520,   1156 
   899 , -14777,   1670 
   899 , -16062,   2184 
  2184 , -16833,   1413 
  2184 , -18375,   2955 
  2184 , -19403,   3212 
   385 , -18632,   2955 
   899 , -17861,   3726 
  2184 , -17604,   4240 
  1413 , -16576,   4240 
  1156 , -15034,   5011 
  1413 , -15548,   4754 
  1413 , -15034,   4240 
  1156 , -14520,   4240 
  1156 , -14006,   3726 
  1156 , -15548,   3212 
   385 , -17604,   1927 
 -1156 , -18118,    128 
  -385 , -15805,    899 
  1670 , -14520,    899 
  1670 , -14520,    899 
   899 , -14520,   1156 
 -1156 , -17090,   -642 
  -642 , -15805,    642 
  -642 , -15291,    899 
 -1413 , -15805,    128 
