  -385 , -16319,    642 
  -899 , -15805,    642 
 -1156 , -16062,    899 
  -642 , -16062,   1413 
   128 , -16319,   2184 
   385 , -16576,   2441 
   385 , -16576,   2441 
   642 , -17604,   1670 
   385 , -18375,   2441 
  -128 , -19660,   1670 
   128 , -19917,   1927 
  -128 , -19917,   3469 
  -128 , -20174,   3726 
 -1156 , -18889,   3212 
 -1413 , -18118,   3726 
 -2184 , -17861,   3212 
 -1670 , -16576,   3726 
 -3212 , -17347,   2441 
 -4497 , -16833,   2184 
 -3726 , -15805,   2698 
 -3469 , -14777,   2698 
 -4497 , -15034,   1670 
 -5011 , -14777,   2184 
 -3983 , -13492,   2441 
 -4754 , -13492,   1670 
 -5011 , -13749,    642 
 -5011 , -12721,   1413 
 -4754 , -11950,   1413 
 -4497 , -12207,   1156 
 -4240 , -11950,    385 
 -3726 , -11436,    642 
 -2698 , -11436,   1413 
 -2955 , -12721,    642 
 -3469 , -13749,    128 
 -2698 , -14006,    642 
 -1927 , -13749,    642 
 -2441 , -14263,   1156 
 -2441 , -15291,    642 
 -2955 , -16062,    642 
 -1927 , -15805,   1156 
 -2184 , -16062,    899 
 -2184 , -16062,   1156 
 -2441 , -16062,   1413 
 -1413 , -16319,   1413 
 -2955 , -15805,   1670 
 -2184 , -15805,   1670 
  -899 , -16062,    899 
 -1413 , -16833,    899 
  -899 , -17090,    385 
 -1927 , -17090,    128 
 -1156 , -16062,    642 
 -1927 , -15548,   1413 
 -2698 , -16062,   -128 
 -2184 , -15548,   1156 
 -2184 , -15291,    899 
 -1670 , -15805,    899 
 -2441 , -15805,    642 
 -2184 , -15805,   1156 
 -1670 , -16319,   1156 
 -1156 , -16319,   1927 
 -1413 , -16319,    642 
 -1670 , -15548,    642 
 -1927 , -15291,    899 
 -1927 , -15291,    899 
 -1413 , -15805,    385 
 -1156 , -16576,    385 
 -1670 , -15548,   1156 
 -2698 , -16319,    899 
 -1413 , -16576,    642 
