 -1156 , -16062,    642 
 -1413 , -15291,   1927 
  -899 , -16576,    899 
 -1156 , -16062,   1156 
  -642 , -16319,   1670 
  -642 , -17090,   2184 
  -642 , -17090,   2184 
  -899 , -16833,   1927 
 -1413 , -16062,   2441 
 -1413 , -15805,   2955 
 -1670 , -15548,   3983 
 -2441 , -15291,   4240 
 -2955 , -15548,   4240 
 -2184 , -15548,   5011 
 -3726 , -15291,   5011 
 -3983 , -14777,   5782 
 -5268 , -14520,   7067 
 -4754 , -14777,   8609 
 -4754 , -17090,   9123 
 -5525 , -17090,   4240 
 -5011 , -18375,   3726 
  -642 , -17090,   6296 
   128 , -15805,   4240 
 -3983 , -14777,   5011 
 -5011 , -13492,   9123 
 -7324 , -15034,   8095 
 -8609 , -16319,   6039 
 -4240 , -16833,  10151 
  -128 , -17604,  10408 
  -642 , -16833,   7838 
 -1927 , -14777,   9380 
 -3469 , -14777,   9123 
 -4240 , -15805,   7838 
  -385 , -18375,   8866 
  2698 , -18118,   8866 
  2184 , -16833,   9894 
  2441 , -14520,   8609 
 -5011 , -10408,  10408 
 -5268 , -10665,  11436 
   128 , -12721,  11179 
  3726 ,  -9123,   9894 
   385 ,  -7838,   9380 
  1413 ,  -6296,   8866 
   642 ,  -3983,   4497 
  1156 ,  -3983,   2441 
   385 ,  -6810,   3983 
   385 ,  -6810,   3983 
 -3212 , -10922,   3212 
 -3469 , -13492,   1156 
  -642 , -16062,   2698 
  2184 , -32767,  -5011 
  5268 , -23258,  -7324 
